,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links,Name
10493,RoyBlunt,2021-06-17T18:23:31.000Z,"This isn’t about election reform. This isn’t about voting rights.

It’s about Democrats wanting to keep themselves in power.",",",",",",",",",
10494,RoyBlunt,2021-06-17T16:11:26.000Z,"LIVE 

Get the facts on Democrats’ election takeover bill ⤵ https://t.co/veK26DKaOL",",",",",",",",https://t.co/veK26DKaOL,",
10495,RoyBlunt,2021-06-17T16:04:19.000Z,"Democrats are working to take over our elections with a bill that

❌Guts state voter ID laws
❌Requires ballot harvesting
❌Mandates ballot drop boxes

These are just a few of the worst policies in this election takeover effort.

But Democrats are calling it “election reform.”",",",",",",",",",
10496,RoyBlunt,2021-06-17T15:33:38.000Z,"Democrats’ so-called “election reform” bill is anything but. It’s a partisan power grab to tip the scales in favor of Democrats.

TODAY AT 12:15 I'm joining with @SenateGOP colleagues to talk about the extreme policies that will create chaos &amp; do nothing to secure our elections",",",",",",SenateGOP,",",",
10497,RoyBlunt,2021-06-16T22:59:00.000Z,"S.1 is an extreme, partisan attempt to take over our election system so Democrats can keep their power. Even Speaker Pelosi admits it.

When asked about maintaining a Democrat majority in the House, Speaker Pelosi said “we would be better if we can pass H.R.1 and S.1.”",",",",",",",",",
10498,RoyBlunt,2021-06-16T22:28:00.000Z,"Under President Biden: 
Inflation is soaring ⬆️
Deficit is widening ⬆️
Consumer prices are on the rise ⬆️

Yet, Democrats are doubling down on their failed economic policies – and hardworking Americans are paying the price.",",",",",",",",",
10499,RoyBlunt,2021-06-16T22:12:00.000Z,"Yesterday, @SenStabenow &amp; I introduced legislation to help change the way mental &amp; behavioral health are treated in our country. Our bill will expand quality mental health &amp; addiction services to help even more Americans access the support they need. https://t.co/GRgLAfr9By",",",",",",SenStabenow,",",https://t.co/GRgLAfr9By,",
10500,RoyBlunt,2021-06-16T21:52:15.000Z,Democrats’ 800+ page election bill has nothing to do with voting rights. It's a politically-driven federal takeover of the election system. S.1 is chock full of bad policies that will make it easier to cheat &amp; harder to detect. More from my floor remarks⤵️ https://t.co/GLUnjYHlY0,",",",",",",",https://t.co/GLUnjYHlY0,",
10501,RoyBlunt,2021-06-16T20:41:06.000Z,Happy 200th birthday to Columbia! https://t.co/3llqTqyN21,",",",",",",",https://t.co/3llqTqyN21,",
10502,RoyBlunt,2021-06-16T18:20:08.000Z,"President Biden’s economic policies at work: “Producer prices climb 6.6% in May on annual basis, largest 12-month increase on record” https://t.co/qY4FmkgmSC",",",",",",",",https://t.co/qY4FmkgmSC,",
10503,RoyBlunt,2021-06-16T17:45:54.000Z,"From @KTTNRadio: Lawmakers introduce bill to improve housing services for survivors of human trafficking
https://t.co/okMSBWuoqK",",",",",",KTTNRadio,",",https://t.co/okMSBWuoqK,",
10504,RoyBlunt,2021-06-16T14:01:40.000Z,"RT @semissourian: Semo Port Loop Project on track to finish in 2023.
https://t.co/G3zqIvUALT",",semissourian,",",",",",",",
10505,RoyBlunt,2021-06-15T22:23:00.000Z,"“The Labor Department’s consumer price index surged 5% year-over-year in May, the largest increase since August 2008” https://t.co/bRuzVramYX",",",",",",",",https://t.co/bRuzVramYX,",
10506,RoyBlunt,2021-06-15T22:09:53.000Z,Congratulations to Ballwin native Tyler Downs! He’ll be representing Team USA in the Summer Olympics 🇺🇸 https://t.co/khgY3J5NtT,",",",",",",",https://t.co/khgY3J5NtT,",
10507,RoyBlunt,2021-06-15T22:06:42.000Z,"The Biden administration continues to mishandle the border crisis, resulting in a 21-year high of illegal border crossings this May.

There are 13 times as many unaccompanied children coming to the border compared to last year &amp; substantially more than any year in recent history https://t.co/IpthcgFMlz",",",",",",",",https://t.co/IpthcgFMlz,",
10508,RoyBlunt,2021-06-15T21:39:12.000Z,"Our election system is strong because it's diverse.

But S.1 would allow Washington bureaucrats to force their single, partisan view of elections on more than 10,000 jurisdictions across the country – taking control away from state and local officials who are closest to voters.",",",",",",",",",
10509,RoyBlunt,2021-06-15T19:44:46.000Z,I urge all of our colleagues to support this bipartisan bill that will help change the way mental and behavioral health are treated in our nation. https://t.co/GRgLAfIL08,",",",",",",",https://t.co/GRgLAfIL08,",
10510,RoyBlunt,2021-06-15T19:44:46.000Z,"We can help more people get the care they need by expanding Certified Community Behavioral Health Clinics, which serve nearly 1.5 million Americans and have a proven record of increasing access to care, reducing hospitalizations, and decreasing emergency room visits.",",",",",",",",",
10511,RoyBlunt,2021-06-15T19:44:46.000Z,"Although we’ve nearly defeated this pandemic, our nation continues to face a significant mental and behavioral health crisis. Studies have shown that, over the last year, more Americans have struggled with anxiety, depression, suicidal thoughts, and substance use.",",",",",",",",",
10512,RoyBlunt,2021-06-15T19:08:27.000Z,"S.1 is full of misguided policies that would create chaos in our election system &amp; erode voter confidence in elections.

Not to mention it would permanently tip the scales in favor of Democrats... 

https://t.co/ZzknHRKYfj",",",",",",",",https://t.co/ZzknHRKYfj,",
10513,RoyBlunt,2021-06-15T17:23:45.000Z,RT @SenStabenow: .@RoyBlunt &amp; I have seen how CCBHCs are making a difference - helping 1.5 million people and counting. This is just the be…,",SenStabenow,",",",",",",",
10514,RoyBlunt,2021-06-15T16:33:53.000Z,"“U.S. small-business confidence edged lower last month, the first decline in four months” https://t.co/pmZDHkkuvZ",",",",",",",",https://t.co/pmZDHkkuvZ,",
10515,RoyBlunt,2021-06-14T22:02:00.000Z,"Right now, we’re seeing the biggest surge in inflation in nearly 13 years. These rising prices are hurting hardworking families &amp; hindering our economic recovery.",",",",",",",",",
10516,RoyBlunt,2021-06-14T21:35:46.000Z,RT @kq2: As coronavirus restrictions ease more people are inclined to explore the area. The city's history and architecture are the biggest…,",kq2,",",",",",",",
10517,RoyBlunt,2021-06-14T21:31:09.000Z,"Great news for #STL ➡️ Last week, @USDOL approved St. Louis Agency on Training &amp; Employment’s Youth Build Grant. This grant will create more opportunities for young St. Louisans and help them succeed in the workforce",",",",STL,",",USDOL,",",",
10518,RoyBlunt,2021-06-14T21:26:20.000Z,"RT @GovParsonMO: ""Despite unprecedented challenges, Missouri workers and employers alike can celebrate many successes over the past year. W…",",GovParsonMO,",",",",",",",
10519,RoyBlunt,2021-06-14T19:20:22.000Z,"Last week, my colleagues &amp; I introduced bipartisan legislation to give greater flexibility to @USDA’s Summer Food Service Program. This flexibility would help ensure kids have access to nutritious meals all year round. https://t.co/hyo5lI8hVC",",",",",",USDAs,",",",
10520,RoyBlunt,2021-06-14T18:11:52.000Z,"This announcement is good news for semiconductor manufacturing and will create steady, good-paying, high-tech jobs for Missourians. https://t.co/DVqZMxEnTj",",",",",",",",https://t.co/DVqZMxEnTj,",
10521,RoyBlunt,2021-06-14T16:31:44.000Z,A very happy birthday to the men &amp; women serving at @FortLeonardWood and all our @USArmy soldiers 🇺🇸 https://t.co/rGcYhsVWUJ,",",",",",FortLeonardWood,USArmy,",",https://t.co/rGcYhsVWUJ,",
10522,HawleyMO,2021-06-18T21:40:08.000Z,"I enjoyed talking to lots of MO reporters again this week. Thanks for your reporting @kfvsnews, @fox4kc, @Brianontheair, @newspressnow, @FOX2now, @RaquelMartinTV, @KMOV, @MarcCox971, @Missourinet",",",",",",kfvsnews,fox4kc,Brianontheair,newspressnow,FOX2now,RaquelMartinTV,KMOV,MarcCox971,Missourinet,",",",
10523,HawleyMO,2021-06-18T21:38:40.000Z,"RT @seanfeucht: I’M LAUNCHING A PODCAST!!! 🥳🎉🇺🇸

The 1st episode is out today feat. The youngest US Senator &amp; friend @HawleyMO. 

https://t…",",seanfeucht,",",",",",",",
10524,HawleyMO,2021-06-17T14:54:26.000Z,But it was also a missed opportunity to overrule Smith. The Smith decision was wrong the day it was decided and should be overruled,",",",",",",",",
10525,HawleyMO,2021-06-17T14:54:26.000Z,The #SCOTUS decision in Fulton sends a clear message: government cannot discriminate against churches &amp; religious groups on the basis of their faith. Government can’t treat secular groups better than religious ones. No discrimination!,",",",SCOTUS,",",",",",
10526,HawleyMO,2021-06-17T12:48:57.000Z,This is exactly right https://t.co/AO5odMwVkb,",",",",",",",https://t.co/AO5odMwVkb,",
10527,HawleyMO,2021-06-17T00:02:56.000Z,The struggle to defend the lives of the innocent unborn is the greatest social justice issue of our time - it’s the struggle to affirm that every life matters and every life has significance https://t.co/nuocxjAAYO,",",",",",",",https://t.co/nuocxjAAYO,",
10528,HawleyMO,2021-06-17T00:00:21.000Z,"RT @MaryMargOlohan: .@HawleyMO: “You think about the abolitionists who...fought against the moral evil of slavery...because they knew, they…",",MaryMargOlohan,",",",",",",",
10529,HawleyMO,2021-06-16T22:19:03.000Z,The American people deserve to know the truth about the origins of #COVID19 - including #China’s involvement and any US taxpayer money that supported research at the Wuhan lab. Congress should do its job and investigate https://t.co/FzraWDUAlM,",",",COVID19,Chinas,",",",",https://t.co/FzraWDUAlM,",
10530,HawleyMO,2021-06-16T13:49:37.000Z,The drugs pouring across the southern border are pouring into Missouri. But Democrats in Congress want to open the border further &amp; grant amnesty to illegal immigrants who have committed crimes. This is wrong https://t.co/neQ6taNgUo,",",",",",",",https://t.co/neQ6taNgUo,",
10531,HawleyMO,2021-06-15T22:24:35.000Z,Defunding the police is dangerous and it’s wrong https://t.co/MeUsnsNy8J,",",",",",",",https://t.co/MeUsnsNy8J,",
10532,HawleyMO,2021-06-15T22:16:18.000Z,Dinner time! https://t.co/JrtnDyrVml,",",",",",",",https://t.co/JrtnDyrVml,",
10533,HawleyMO,2021-06-12T17:18:35.000Z,It’s a family affair at Missouri Lincoln Days today in Kansas City. The Hawley’s loved being there! https://t.co/ogH6x1EaZu,",",",",",",",https://t.co/ogH6x1EaZu,",
10534,SenatorTester,2021-06-18T13:51:16.000Z,"Bozeman is growing faster than ever before, and that’s why folks like Mayor Andrus are fighting to tackle its critical housing and infrastructure issues.  Every Montanan should be able to achieve the dream of home ownership, no matter where they live. 
https://t.co/vnAygTEYwX",",",",",",",",https://t.co/vnAygTEYwX,",
10535,SenatorTester,2021-06-17T18:43:53.000Z,"I'm glad the brave firefighters on the frontline of the Robertson Draw fire will have the full weight of the federal government behind them with new FEMA funding.

For folks in the area: take evacuation notices seriously, and call the Red Cross if you need shelter (800-272-6668)",",",",",",",",",
10536,SenatorTester,2021-06-17T15:59:52.000Z,"The Affordable Care Act impacts healthcare for ALL Montanans and plays an integral role in keeping our rural hospitals open. Glad the Supreme Court made the right decision today and upheld the ACA, ensuring continued coverage for millions of Americans. 

https://t.co/FyyJKqzthc",",",",",",",",https://t.co/FyyJKqzthc,",
10537,SenatorTester,2021-06-16T17:02:45.000Z,"If we want a Department of Veterans Affairs that can serve the needs of vets in MT and nationally, we need to make sure it’s fully staffed.  Playing politics with qualified nominees to lead the agency only hurts our veterans, and they shouldn’t be the ones to pay the price. https://t.co/s4etlv7GKZ",",",",",",",",https://t.co/s4etlv7GKZ,",
10538,SenatorTester,2021-06-16T02:49:18.000Z,"I’m monitoring the fire activity in our state tonight and working to ensure our brave firefighters have the tools they need. With record high temps, low humidity, and heavy winds—folks near affected areas must pay close attention to local guidance and evacuation orders",",",",",",",",",
10539,SenatorTester,2021-06-15T21:47:57.000Z,"Glad to have @SecVilsack  behind our Meat Packing Special Investigator Act. Consolidation in the meatpacking industry is a serious threat to producers and national security, and it’s time for us to beef up our investigations into anti-competitive practices in the industry. https://t.co/mFlLKZZUGD",",",",",",SecVilsack,",",https://t.co/mFlLKZZUGD,",
10540,SenatorTester,2021-06-14T21:24:39.000Z,Happy 246th Birthday @USArmy. We must never forget the sacrifices our servicemembers &amp; veterans have made to protect our great nation. I’m proud to work to ensure our men and women in uniform have the tools needed to keep us safe &amp; that our veterans get the benefits they earned. https://t.co/hBMSufkVo6,",",",",",USArmy,",",https://t.co/hBMSufkVo6,",
10541,SenatorTester,2021-06-14T19:54:26.000Z,"Today we celebrate an international symbol of freedom and hope. And while I love every star on the flag, the 41st has to be my favorite. Happy Flag Day folks. https://t.co/2ffqjvP3cF",",",",",",",",https://t.co/2ffqjvP3cF,",
10542,SenatorTester,2021-06-12T16:31:47.000Z,"We've got to get tough on corporate consolidation in our ag industry if we want our family farmers and ranchers to stick around for the long haul. I'm teaming up with @ChuckGrassley to introduce a bipartisan bill that does just that. 

Read more ⬇️
https://t.co/25Y1CmkCJO",",",",",",ChuckGrassley,",",https://t.co/25Y1CmkCJO,",
10543,SteveDaines,2021-06-18T22:57:58.000Z,"Kathie Bailey dedicated her life to her family, faith and public service. 

Today in Lewistown, I celebrated Kathie’s life and presented her husband Rod with a Congressional Record in her honor. https://t.co/eQ8ztdgd95",",",",",",",",https://t.co/eQ8ztdgd95,",
10544,SteveDaines,2021-06-18T22:12:03.000Z,"It was an honor to spend time with some American heroes at the Montana VFW Convention today. 

May God bless our Montana veterans, their families and the United States of America. 🇺🇸 https://t.co/JRLQrUjoe4",",",",",",",",https://t.co/JRLQrUjoe4,",
