,Unnamed: 0,Name,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links
9956,9956,Kevin Cramer,SenKevinCramer,2021-06-10T19:44:12.000Z,"Three weeks ago @POTUS lifted sanctions on Putin’s Nord Stream 2 pipeline. 

That flies in the face of his ‘America is back’ rhetoric and his claims that rebuilding our NATO alliances is a top priority. 

My comments at @SASCGOP today: https://t.co/c7YpgXQQs1",$,$,"POTUS, SASCGOP",https://t.co/c7YpgXQQs1
9957,9957,Kevin Cramer,SenKevinCramer,2021-06-10T19:39:04.000Z,RT @CloseUp_DC: Thank you @SenKevinCramer for taking the time to meet with and answer questions from Close Up students on #HillDay! #CivicE…,CloseUp_DC,$,$,$
9958,9958,Kevin Cramer,SenKevinCramer,2021-06-10T01:11:01.000Z,"Met with some North Dakota students from New Rockford-Sheyenne School and Enderlin High School.

They asked impressive questions about public service and how they can be more civically engaged.

It was a pleasure to spend my afternoon with them! https://t.co/PE6aY57nVk",$,$,$,https://t.co/PE6aY57nVk
9959,9959,Kevin Cramer,SenKevinCramer,2021-06-10T00:31:04.000Z,"More damage caused by President Biden’s senseless, anti-American energy policies.

His actions are destroying local communities, hurting states, weakening our security, and costing us thousands of jobs.

And we gain nothing in return.

How senseless. https://t.co/ltRSABsBNo",$,$,$,https://t.co/ltRSABsBNo
9960,9960,Kevin Cramer,SenKevinCramer,2021-06-09T20:35:16.000Z,"Fortunately, North Dakota is well-positioned in the event of overreach.

My statement: https://t.co/FexB7H0kVE",$,$,$,https://t.co/FexB7H0kVE
9961,9961,Kevin Cramer,SenKevinCramer,2021-06-09T20:35:16.000Z,"It’s a shame President Biden's team wants to undo the good work of the Trump Administration, which repealed the illegal Obama-era rule and replaced it with a workable policy that falls within the confines of the law. https://t.co/rcfOdXJ6Q0",$,$,$,https://t.co/rcfOdXJ6Q0
9962,9962,Kevin Cramer,SenKevinCramer,2021-06-09T20:14:53.000Z,"RT @SenCapito: I’m disappointed too, @LeaderMcConnell.

Our proposal was the largest infrastructure investment Republicans have ever put fo…",SenCapito,$,$,$
9963,9963,Kevin Cramer,SenKevinCramer,2021-06-09T19:59:57.000Z,".@POTUS campaigned on supporting middle-class union jobs, yet on day one he chose to cancel American workers’ livelihoods and the revenue communities would receive from the Keystone XL pipeline. 

Our bill would require the Administration to acknowledge the damage it has caused. https://t.co/op3uiWwLrr",$,$,POTUS,https://t.co/op3uiWwLrr
9964,9964,Kevin Cramer,SenKevinCramer,2021-06-09T18:28:12.000Z,"My Democratic colleagues should ignore the President’s disappointing decision and continue the efforts we have started in @EPWGOP.
https://t.co/QvhPz4Annr",$,$,EPWGOP,https://t.co/QvhPz4Annr
9965,9965,Kevin Cramer,SenKevinCramer,2021-06-09T17:53:43.000Z,"The President’s actions are a slap in the face to bipartisanship and to the good work both parties are accomplishing at the committee level.

@SenCapito made a good-faith effort to reach a deal with @POTUS, but he chose to pursue far-left liberal policies instead. https://t.co/3AQ0EdEV0s",$,$,"SenCapito, POTUS",https://t.co/3AQ0EdEV0s
9966,9966,Kevin Cramer,SenKevinCramer,2021-06-09T17:30:00.000Z,"Good conversation this morning with Michael Brown, nominee to be Under Secretary of Defense for Acquisition and Sustainment. 

We discussed speeding up the acquisition process and how to better compete with China. https://t.co/A48e7RnngT",$,$,$,https://t.co/A48e7RnngT
9967,9967,Kevin Cramer,SenKevinCramer,2021-06-09T13:51:17.000Z,"The President's budget tells our adversaries we’re not willing to do what it takes to defend ourselves &amp; our allies. While China's naval fleet is growing, ours is struggling to replace ships to avoid shrinking. 

My comments at yesterday's @SASCGOP Seapower subcommittee hearing: https://t.co/a7uYAmfsKu",$,$,SASCGOP,https://t.co/a7uYAmfsKu
9968,9968,Kevin Cramer,SenKevinCramer,2021-06-09T02:00:07.000Z,"I voted no.

I commend my colleagues for working in a bipartisan fashion to address national security issues, but this bill is inadequate &amp; not paid for.

It increases inefficient govt. spending &amp; fails to shore up our supply chains or bolster innovation.
https://t.co/AoVdMcA2MJ",$,$,$,https://t.co/AoVdMcA2MJ
9969,9969,Kevin Cramer,SenKevinCramer,2021-06-08T21:51:41.000Z,"RT @NRECANews: Thank you, to @SenKevinCramer for hosting a discussion with @EPAMichaelRegan in #NorthDakota. Their day began with a briefin…",NRECANews,$,$,$
9970,9970,Kevin Cramer,SenKevinCramer,2021-06-08T17:13:52.000Z,"Glad to see groups like @NSSF, @GunOwners, and @NRA standing up for our Second Amendment rights.

David Chipman is a gun-grabbing activist who has no business running @ATFHQ.

I hope my colleagues join me in opposing his nomination. https://t.co/qv8dE8yPfW",$,$,"NSSF, GunOwners, NRA, ATFHQ",https://t.co/qv8dE8yPfW
9971,9971,Kevin Cramer,SenKevinCramer,2021-06-08T17:13:15.000Z,RT @LigniteCouncil: Hearing now from @SenKevinCramer &amp; @TinaSmithMN on the future of CCUS in Washington.  Grateful for their leadership #FM…,LigniteCouncil,$,$,$
9972,9972,Kevin Cramer,SenKevinCramer,2021-06-07T13:59:18.000Z,"Last week I met with local leaders to discuss economic issues, highlighted recent efforts my colleagues and I are working on, celebrated the 100th birthday of WWII veteran and Minot resident Lynn Aas, and hosted events with @EPAMichaelRegan. 

More in my weekly newsletter ⬇️📰 https://t.co/gEHYS5LN24",$,$,EPAMichaelRegan,https://t.co/gEHYS5LN24
9973,9973,Kevin Cramer,SenKevinCramer,2021-06-07T11:43:00.000Z,"Democrats spent the last four years worrying the Trump administration was too cozy with Russia.

With Nord Stream 2, they now have the opportunity to show their concerns about Putin were sincere, not politically convenient.

My op-ed for @FoxNews: https://t.co/IHP39OB28R",$,$,FoxNews,https://t.co/IHP39OB28R
9974,9974,Kevin Cramer,SenKevinCramer,2021-06-06T23:21:12.000Z,"Had the honor of participating in a send-off ceremony in Grand Forks for the @NDNationalGuard's 1st Battalion of the 188th Air Defense Artillery.

Grateful for the Guard members who have stepped forward and answered the call to serve our country. https://t.co/S8VcvrlNjJ",$,$,NDNationalGuards,https://t.co/S8VcvrlNjJ
9975,9975,Kevin Cramer,SenKevinCramer,2021-06-06T13:00:00.000Z,"On D-Day we remember the stunning bravery of those Allied forces who stormed the beaches of Normandy, laying the foundation for an Allied victory in WWII. 

Because of them, our God-given rights of freedom, justice, liberty, and equality prevail. 

We are forever grateful. https://t.co/NiE3wc66Ow",$,$,$,https://t.co/NiE3wc66Ow
9976,9976,Kevin Cramer,SenKevinCramer,2021-06-05T17:02:53.000Z,"It's hard to quantify how detrimental the completion of Putin's Nord Stream 2 pipeline would be for the United States.

In my latest piece for @FoxNews, I outlined the problems it will cause if Congress does not intervene to undo @POTUS's actions. https://t.co/IHP39OB28R",$,$,"FoxNews, POTUSs",https://t.co/IHP39OB28R
9977,9977,Kevin Cramer,SenKevinCramer,2021-06-05T13:45:00.000Z,"Grateful @EPAMichaelRegan made the trip out to North Dakota this week to hear from our constituents and build a working partnership between the @EPA and North Dakotans. 

I hope we keep the momentum as we move forward. https://t.co/S3krvuoLsd",$,$,"EPAMichaelRegan, EPA",https://t.co/S3krvuoLsd
9978,9978,Sherrod Brown,SenSherrodBrown,2021-06-11T20:05:04.000Z,"Corporate landlords backed by private equity firm Pretium Partners have sought to evict over a thousand people during the pandemic – and disturbing reports indicate higher eviction rates in majority-Black counties.

I’m demanding answers.
https://t.co/hw2V9LOKYV",$,$,$,https://t.co/hw2V9LOKYV
9979,9979,Sherrod Brown,SenSherrodBrown,2021-06-09T22:58:30.000Z,"Glad @SenWarren convened today's subcommittee hearing on a central bank digital currency.
 
Every American should have control over their money. A digital dollar can work with my plan for No-Fee Accounts so our banking system works as well for workers as it does for Wall Street. https://t.co/COq7T6n4qC",$,$,SenWarren,https://t.co/COq7T6n4qC
9980,9980,Sherrod Brown,SenSherrodBrown,2021-06-09T18:36:15.000Z,Incredibly proud of the work we do on the @SenateBanking and Housing Committee - take a look. https://t.co/hUbidQBm9L,$,$,SenateBanking,https://t.co/hUbidQBm9L
9981,9981,Sherrod Brown,SenSherrodBrown,2021-06-09T15:22:50.000Z,"Great news - @FirstSolar will build its newest manufacturing plant in Wood County, adding 500 solar jobs in Ohio and DOUBLING the number of panels made in America. ☀️
 
Northwest Ohio will continue to lead the next generation of manufacturing.
https://t.co/XSkUUoAfOz",$,$,FirstSolar,https://t.co/XSkUUoAfOz
9982,9982,Sherrod Brown,SenSherrodBrown,2021-06-09T13:30:04.000Z,"RT @SSWorks: Thank you, @SenSherrodBrown, for calling on Congress to strengthen Supplemental Security Income (SSI) in the #BuildBackBetter…",SSWorks,$,$,$
9983,9983,Sherrod Brown,SenSherrodBrown,2021-06-08T23:23:55.000Z,"This is huge. The Senate just passed a once-in-a-generation investment to help the U.S. better compete with China, and it includes a few of my bipartisan provisions to bolster our workers and manufacturing. 

Read more 👇 https://t.co/UoICEhl0pe",$,$,$,https://t.co/UoICEhl0pe
9984,9984,Sherrod Brown,SenSherrodBrown,2021-06-08T19:46:46.000Z,"Roe v. Wade is the law of the land, but that hasn't stopped politicians in statehouses across the country from restricting women’s freedom to make their own health care decisions.

We need to pass the Women's Health Protection Act and protect reproductive rights nationwide. #WHPA",$,WHPA,$,$
9985,9985,Sherrod Brown,SenSherrodBrown,2021-06-08T17:06:56.000Z,"More evidence to support what we already knew - too many workers pay more in taxes than our country's wealthiest billionaires.
 
Billionaires need to start paying their fair share for the infrastructure they’ve relied on to be successful.
https://t.co/GQlYYw8vVZ",$,$,$,https://t.co/GQlYYw8vVZ
9986,9986,Rob Portman,senrobportman,2021-06-11T22:11:04.000Z,"Yesterday, I joined @SenGaryPeters in sending a letter to the Acting @OMBgov Director and National Security Advisor @jakesullivan seeking their input as HSGAC works to address increasing ransomware attacks against our nation’s critical infrastructure. https://t.co/nV5ZVr43oj",$,$,"SenGaryPeters, OMBgov, jakesullivan",https://t.co/nV5ZVr43oj
9987,9987,Rob Portman,senrobportman,2021-06-11T21:47:04.000Z,"As the operational stats from @CBP show for May, the surge in illicit narcotics coming over our border this fiscal year so far is already 56% higher than all of last year. This situation is unacceptable and unsustainable. It’s time for action from the Biden administration.",$,$,CBP,$
9988,9988,Rob Portman,senrobportman,2021-06-11T21:47:04.000Z,"In a joint op-ed for @RollCall, @RepJohnKatko and I called on @POTUS and his admin to address the ongoing surge in illicit narcotics, like fentanyl, coming across the southern border and into the US, resulting in an increase of overdose deaths. https://t.co/ItJ1K3jLJR",$,$,"RollCall, RepJohnKatko, POTUS",https://t.co/ItJ1K3jLJR
9989,9989,Rob Portman,senrobportman,2021-06-11T21:34:29.000Z,"Excellent work by @butlersheriff and the Butler County drug task force. 

Thank you for getting these drugs off of our streets. 
https://t.co/KkRXYAS91g",$,$,butlersheriff,https://t.co/KkRXYAS91g
9990,9990,Rob Portman,senrobportman,2021-06-11T19:30:03.000Z,"Glad to see the $150 million in additional security assistance provided today to #Ukraine that I fought for. 

They are a strong ally and continue to make strides in security sector reforms. https://t.co/wzYON5Qqv5",$,Ukraine,$,https://t.co/wzYON5Qqv5
9991,9991,Rob Portman,senrobportman,2021-06-11T17:32:38.000Z,"In my @WSJ op-ed I discuss my trip to Lithuania to meet with Sviatlana Tsikhanouskaya (@Tsihanouskaya) and her brave opposition to the Lukashenko regime. 

Lukashenko must immediately release political prisoners and hold free and fair elections. https://t.co/e4T59ysjjP",$,$,"WSJ, Tsihanouskaya",https://t.co/e4T59ysjjP
9992,9992,Rob Portman,senrobportman,2021-06-11T16:44:49.000Z,"Millions of Americans lack the savings they'll need to retire in comfort and with peace of mind. 
 
""Cardin-Portman"" is sweeping bipartisan legislation that will help change that. It enacts a number of reforms to help folks save more &amp; ultimately achieve a secure retirement.",$,$,$,$
9993,9993,Rob Portman,senrobportman,2021-06-11T14:43:06.000Z,"Many thanks to federal, state and local law enforcement personnel who helped bring charges against this drug operation that is accused of transporting and distributing opioids. 

We thank them for keeping Miami Valley and #Ohio safe. https://t.co/uQymp7ztT8",$,Ohio,$,https://t.co/uQymp7ztT8
9994,9994,Rob Portman,senrobportman,2021-06-10T23:02:45.000Z,"The decision to lift sanctions on Iran emboldens its support for terrorism, hurting our national security interests as well as our allies in the Middle East. 

The Administration must reverse course and take a strong stand against Iran’s destabilizing influence in the region.",$,$,$,$
9995,9995,Rob Portman,senrobportman,2021-06-10T22:50:26.000Z,I secured their commitment to provide HSGAC with the information we need to perform our oversight role &amp; to work to find the ultimate point of accountability for cybersecurity in the federal govt to ensure that we can more effectively defend our country against cyberattacks.,$,$,$,$
9996,9996,Rob Portman,senrobportman,2021-06-10T22:50:15.000Z,"This morning, at a #HSGAC hearing, I pressed the nominees on the importance of establishing a single point of accountability for federal cybersecurity and developing a national cybersecurity strategy, as well as the need for transparency in providing information to the Committee. https://t.co/umBpJtWCCN",$,HSGAC,$,https://t.co/umBpJtWCCN
9997,9997,Rob Portman,senrobportman,2021-06-10T21:14:46.000Z,Pleased to report our group of 5 Republicans and 5 Democrats have worked in good faith and reached a bipartisan agreement on a compromise framework to modernize our nation’s infrastructure without any tax hikes.,$,$,$,$
9998,9998,Rob Portman,senrobportman,2021-06-10T18:47:38.000Z,"Prices are rising at the fastest clip in over a decade - hurting hard-working families and imperiling our economic recovery. 
 
This is a direct result of the Biden administration’s reckless spending policies. https://t.co/xCH3oYfLWU",$,$,$,https://t.co/xCH3oYfLWU
9999,9999,Rob Portman,senrobportman,2021-06-10T17:30:19.000Z,"In only a few months in office the Biden administration has committed to spending about $6 trillion. 
 
That’s about six times more than the government spent in response to the Great Depression (adjusted for inflation).
 
No wonder inflation is through the roof!",$,$,$,$
