id:ID,Content,Time,:LABEL
3807,Happy Veterans Day #NJ11 🇺🇸 https://t.co/ZyfMnI5xeh,2022-11-11 14:55:15+00:00,Tweet
3808,"Willy Tolba, my Military &amp; Veterans Liaison &amp; a fellow U.S. Navy veteran, attended the ceremony to present Congressional Certificates to the honorees. Thank you to all for your inspiring service &amp; sacrifice. Learn more about the veterans being honored ⬇️
https://t.co/2aebs6DBNP",2022-11-11 02:00:44+00:00,Tweet
3809,"Eleven veterans are being presented with distinguished service medals by the @MorrisCountyNJ Board of Commissioners this year, including seven in person at the Commissioners’ meeting last night. https://t.co/xwOaXjFuuj",2022-11-11 02:00:43+00:00,Tweet
3810,Thank you @Joe_D_EssexExec for hosting this event and recognizing the value veterans bring to the workplace &amp; the community.,2022-11-11 00:34:51+00:00,Tweet
3811,"Today, my team participated in the 13th Annual Essex County Veterans Day ceremony honoring County employees who have served or continue to serve in the U.S. Armed Forces. https://t.co/yqaciD9cz1",2022-11-11 00:34:50+00:00,Tweet
3812,I appreciate the @MorrisCountyNJ Commissioners’ partnership and use of these federal funds to invest in capital improvements while reducing the future borrowing needs of the county and the long term cost of these projects to taxpayers.,2022-11-10 23:44:28+00:00,Tweet
3813,"I am thrilled to see the direct state and local American Rescue Plan funding I fought for in Washington continuing to make a direct impact in #NJ11.
https://t.co/dvCBjC9diu.",2022-11-10 23:44:27+00:00,Tweet
3814,"Happy 247th birthday to the @USMC! Today we recognize all those who have served as Marines for their incredible sacrifices, past and present, to protect our country. https://t.co/wIR0BbsvaK",2022-11-10 20:59:08+00:00,Tweet
3815,My office is hosting a Medicare Enrollment Webinar on Nov. 15 at 2 PM for seniors applying for Medicare for the first time or looking to make a change to their benefits. Register today: https://t.co/ySJCA2AeLU https://t.co/3aFXHVandf,2022-11-10 18:02:54+00:00,Tweet
3816,"As the holiday season approaches, the Thanksgiving Thank You program is a great opportunity to express your gratitude for their service. Click below to learn more! 
https://t.co/kKgXGuexvd",2022-11-10 16:16:41+00:00,Tweet
3817,New Jersey veterans have served this nation with bravery and honor across the world and across generations. Let’s make sure they know how much we appreciate their service and sacrifice. https://t.co/jGylH6h845,2022-11-10 16:16:41+00:00,Tweet
3818,"Today is ELECTION DAY! Make your voice heard. 
Have any questions? Everything you need to know to vote is below!
https://t.co/wY2EXVt0vn https://t.co/S1qrHnJZvD",2022-11-08 18:16:19+00:00,Tweet
3819,The 2023 Open Enrollment period is open! New Jerseyans have until Dec. 31 to sign up for health insurance. I am proud to see legislation I fought for keep healthcare premiums more affordable for New Jerseyans on NJ’s Official Health Insurance Marketplace. https://t.co/9ezxqD6Ouc,2022-11-07 15:12:29+00:00,Tweet
3820,"On this #VeteransDay, I extend my deepest gratitude for the selfless service and sacrifice of our nation’s heroes. 

May God bless you. https://t.co/Jjes5FaXsG",2022-11-11 15:47:33+00:00,Tweet
3821,"Happy Birthday Marine Corps! 🇺🇸

Thank you to all Marines, past and present, for your service. #SemperFideli https://t.co/R1RjB2VqCh",2022-11-10 17:30:04+00:00,Tweet
3822,"This week @INL &amp; the Center for Advanced Energy Studies celebrated the opening of two pieces of equipment — a transmission electron microscope &amp; a 3D metal printer. 

These new devices will provide a great collaborative opportunity to ISU, BSU, and UofI. Congrats to all involved! https://t.co/o5ThWTMEyM",2022-11-09 21:19:49+00:00,Tweet
3823,"Yesterday was #STEMDay! 🔬

Idaho students are better prepared for fulfilling and good-paying careers when we help them develop strong STEM skills. That is why I am a proud supporter of STEM Education. https://t.co/rejfFgRnAR",2022-11-09 18:35:47+00:00,Tweet
3824,"What a great opportunity for current and future Bengals!

https://t.co/dnWNHiHzDm",2022-11-08 00:44:35+00:00,Tweet
3825,"Idaho Ag ranks as the #1 producer in the U.S. for five commodities and is among the top producing states in many other categories. 

Despite the challenges of recent years, Idaho Ag remains a staple to our state’s economy. I am proud to support their interests in Washington.",2022-11-07 22:29:16+00:00,Tweet
3826,"To all those who have served, and to all those who support them in their return, thank you.",2022-11-11 20:43:17+00:00,Tweet
3827,"From Great Lakes National Cemetery in Holly to Howell’s Veterans’ Monument, Michiganders of all backgrounders stood up today to honor our veterans’ service – something I‘ve seen firsthand as an Army wife and stepmom.",2022-11-11 20:43:17+00:00,Tweet
3828,"Service is the greatest love letter you can send to your country. On #VeteransDay, our team stopped by events across the district to pay tribute to the brave men and women in uniform who have sacrificed so much on behalf of our country. https://t.co/xSbjGsEutl",2022-11-11 20:43:15+00:00,Tweet
3829,".@OCS_ACFgov has awarded Washington state $74.6M in funding for the Low-Income Home Energy Assistance program. This funding will help low-income individuals and families afford home heating costs this winter and cover unpaid utility bills. 

Learn more: https://t.co/880d5CTKGZ",2022-11-12 18:00:00+00:00,Tweet
3830,"My office is always available to help veterans access their benefits and provide assistance with federal agencies, including @DeptVetAffairs, @SocialSecurity, @MedicareGov, and more. Don't hesitate to reach out if we can help. Get in touch with my office: https://t.co/KwW1yyl8os",2022-11-11 19:45:17+00:00,Tweet
3831,"RT @HASCDemocrats: This Veterans Day, we thank all who have served the United States in uniform with honor.

Our service members and their…",2022-11-11 19:43:51+00:00,Tweet
3832,"Each year on Veterans Day we honor the brave men and women who have served our country in uniform, and we express our deep gratitude to our veterans and their families for the sacrifices they have made for the safety and prosperity of our country. To all our veterans, thank you.",2022-11-11 16:45:51+00:00,Tweet
3833,"One-stop crisis care centers provide life-saving services to people in crisis. 

This funding would make tremendous progress to connect vulnerable individuals with crucial resources that will help them recover and maintain a stable and healthy life: https://t.co/5zHvVQG1D2",2022-11-09 21:30:54+00:00,Tweet
3834,"We must effectively respond to our nation’s mental and behavioral health crisis. That’s why I introduced the Behavioral Health Crisis Care Centers Act, which would provide funding to build and expand one-stop crisis care centers across the country.",2022-11-09 21:30:54+00:00,Tweet
3835,"No one can argue with the results we are seeing. 

Eight months after Russia's unlawful further invasion began, the Ukrainian people continue to inspire the world in their brave fight to protect their sovereign territory and freedom. https://t.co/MznCDw0uOt",2022-11-09 19:30:33+00:00,Tweet
3836,"I recently toured the training site for @IAM751's Machinists Institute, which offers youth training, pre-apprenticeship, and apprenticeship opportunities. Investing in these programs helps create career pathways and ensure that workers have the tools they need to succeed. https://t.co/sQ5IgshXkW",2022-11-09 19:10:26+00:00,Tweet
3837,"The United States, along with our allies and partners, will continue to support President Zelenskyy and the people of Ukraine with economic, military, and humanitarian assistance as they continue their brave stand against Vladimir Putin.",2022-11-09 17:05:06+00:00,Tweet
3838,"Congratulations to @ZelenskyyUa for being honored with the @ConstitutionCtr #LibertyMedal for your courageous and inspiring leadership. 

This award recognizes individuals who have worked to secure liberty for people around the globe. There is no one more deserving.",2022-11-09 17:05:06+00:00,Tweet
3839,"Great to tour @HealthPointCHC’s SeaTac facility last week. They are working hard to provide critical behavioral health services to folks in our community, enabling our region to better respond to the nationwide mental and behavioral health crisis. Thank you, @HealthPointCHC! https://t.co/Gah9XI3xEL",2022-11-09 15:45:23+00:00,Tweet
3840,I am saddened to hear of the tragic incident of gun violence in our community today. My thoughts are with the friends and family of the victim and all the students and teachers of Ingraham High School. https://t.co/JKlPEn9ZYC,2022-11-08 23:03:40+00:00,Tweet
3841,"RT @POTUS: It’s Election Day, America. 

Make your voice heard today. Vote.",2022-11-08 21:52:50+00:00,Tweet
3842,"If you’re not already registered to vote, learn more about same-day registration services in Washington by contacting your local county elections office.  

A list of election offices in Washington state can be found here: https://t.co/UVYxAA5akr",2022-11-08 19:00:53+00:00,Tweet
3843,"Today is Election Day! Voting is the most important and consequential civic duty of every American. Ensure your voice is heard - don’t forget to vote! 

If you're a Washington resident, information about how to vote &amp; what's on the ballot can be found at: https://t.co/3tpTpKZhLK",2022-11-08 19:00:52+00:00,Tweet
3844,We're already seeing the results of the CHIPS and Science Act. This bill - signed by @POTUS in August - is creating thousands of good-paying jobs and bolstering domestic manufacturing to lower costs for working families. That's a win for American leadership and competitiveness.,2022-11-06 18:00:01+00:00,Tweet
3845,"We can never fully repay those who have put their lives on the line for freedom in America and around the world. 

This Veterans Day, as we honor veterans, let us remember freedom is not free.

https://t.co/QggaZtRYs1",2022-11-11 13:14:45+00:00,Tweet
3846,"President Biden has failed to address Americans’ economic challenges.
 
Inflation is soaring and 1-in-3 Americans are falling behind financially
 
❗️ Food at home is UP 12.4%
❗️ Food out is UP 95.2%
❗️ Health insurance is UP 20.6%
❗️ Real wages are DOWN",2022-11-10 20:40:53+00:00,Tweet
3847,"RT @WaysandMeansGOP: Inflation continues to rage across America.

American workers saw yet another paycut in their real wages last month.…",2022-11-10 18:29:49+00:00,Tweet
3848,"RT @HouseGOP: In the new majority, House Republicans will create an economy that’s strong by reining in reckless government spending to dri…",2022-11-09 18:09:51+00:00,Tweet
3849,Congratulations to the @NENationalGuard on the completion of a state-of-the-art vehicle maintenance shop (VMS) near North Platte. This new facility will enhance readiness to serve Nebraskans and serve as a model VMS for National Guard units nationwide. https://t.co/mhbtYpepYr,2022-11-08 21:48:38+00:00,Tweet
3850,"RT @WaysandMeansGOP: Biden has falsely claimed his economy is a success, but the Americans who are skipping meals, delaying retirement &amp; st…",2022-11-08 21:00:21+00:00,Tweet
3851,I applaud Lincoln County leaders’ commitment to the Hershey Rail Park project. I am glad to support projects for growth in #NE03. https://t.co/wNJNyIC4wC,2022-11-08 16:24:49+00:00,Tweet
3852,"RT @RepJasonSmith: The American people deserve answers about the trail of waste left behind by Democrats' $2 trillion so-called ""rescue"" pl…",2022-11-12 20:58:24+00:00,Tweet
3853,"The cost of diesel roughly 50% higher than it was this time last year, at $5.33 a gallon. Diesel is used in EVERY aspect of our food supply.

The impact of Biden's anti-energy policies don't end at the high prices at pump – it's affecting the cost at the kitchen table as well. https://t.co/nTltswxlZB",2022-11-12 15:00:26+00:00,Tweet
